,Rating,Title,Review
2549,5.0,Worth every penny,Best phoneREAD MORE
2550,5.0,Worth every penny,NiceREAD MORE
2551,5.0,Fabulous!,Very very very very nice nice nice productREAD MORE
2552,5.0,Super!,"Amazing product, great deal on flipkart!READ MORE"
2553,5.0,Simply awesome,AwesomeREAD MORE
2554,5.0,Just wow!,AMAZING 🔥🔥🔥🔥🔥🔥READ MORE
2555,5.0,Best in the market!,iPhone 14 purple excellent performance and battery life good camera quality excellent and best colourREAD MORE
2556,5.0,Highly recommended,Nice productREAD MORE
2557,3.0,Decent product,Its better to go with samsung s series phonesREAD MORE
2558,5.0,Terrific,GoodREAD MORE
2559,5.0,Best in the market!,Good quality phone.READ MORE
2560,4.0,Wonderful,"Nice mobile, good battery backupREAD MORE"
2561,5.0,Fabulous!,Simply amazingREAD MORE
2562,5.0,Highly recommended,osmm productREAD MORE
2563,4.0,Pretty good,Just cool .....READ MORE
2564,5.0,Perfect product!,I Love it❤️❤️❤️ Thank You Flipkart😊READ MORE
2565,5.0,Classy product,GoodREAD MORE
2566,5.0,Simply awesome,Awesome deal thank you flipREAD MORE
2567,5.0,Mind-blowing purchase,Very nice productREAD MORE
2568,5.0,Highly recommended,Very nice productREAD MORE
2569,5.0,Mind-blowing purchase,Fantastic performance...READ MORE
2570,5.0,Just wow!,"Overall great phone, super performance, battery backup best. I happy my iPhone 14READ MORE"
2571,5.0,Fabulous!,AWESOME PRODUCTREAD MORE
2572,5.0,Worth every penny,Wow so beautiful❤❤ i lovingREAD MORE
2573,5.0,Just wow!,V good phoneREAD MORE
2574,5.0,Brilliant,NiceREAD MORE
2575,5.0,Mind-blowing purchase,Nice everythingREAD MORE
2576,5.0,Wonderful,Beautiful and bestREAD MORE
2577,4.0,Good choice,The product is good worth going for with pricing and specs its a steal dealREAD MORE
2578,5.0,Awesome,Shopping experience was good also the delivery is fast got the phone before CPD and the nice thing was that the phone is an Indian manufactured unitREAD MORE
2579,3.0,Simply awesome,"The iPhone 14 is Apple's latest offering, and it's nothing short of impressive. From its elegant design to its cutting-edge technology, this smartphone ticks all the right boxes. In this review, we'll delve into its key features, including color options, camera capabilities, performance, battery life, and screen quality.**Color**:The iPhone 14 comes in a range of captivating colors, catering to various tastes. Whether you opt for the classic Space Gray, the striking Product Red, or the ser...READ MORE"
2580,5.0,Awesome,perfect phoneREAD MORE
2581,5.0,Super!,Awesome product....READ MORE
2582,4.0,Good quality product,Best battry display all over best performanceREAD MORE
2583,4.0,Good quality product,Camera is average 8/10Performance 8.5/10Build Quality 9/10Battery 8/10Overall 8.5/10Yes that's it for now....let me enjoy😁READ MORE
2584,5.0,Excellent,apple iPhone ❤️ apple is appleREAD MORE
2585,5.0,Great product,Best PhoneREAD MORE
2586,5.0,Great product,"thanks flipkart , its good productREAD MORE"
2587,5.0,Terrific purchase,GoodREAD MORE
2588,4.0,Good quality product,Worth for money... super phone👌READ MORE
2589,5.0,Fabulous!,Nice productREAD MORE
2590,5.0,Brilliant,Amazing thank you Flipkart ❤️❤️💖💖🧿🧿READ MORE
2591,5.0,Highly recommended,Best in class!.READ MORE
2592,5.0,Excellent,Great cameraREAD MORE
2593,5.0,Classy product,Awesome product value for money 🤑READ MORE
2594,5.0,Perfect product!,Awesome 🥵🥵✨🔥READ MORE
2595,3.0,Decent product,Reviewing after seven months Battery health 94 Heating issuesREAD MORE
2596,5.0,Great product,SuperREAD MORE
2597,5.0,Terrific,SuperREAD MORE
2598,5.0,Excellent,Super product 😍😍😍READ MORE
2599,5.0,Highly recommended,Value for moneyREAD MORE
2600,5.0,Worth every penny,Quality phoneREAD MORE
2601,4.0,Pretty good,Great product and performanceREAD MORE
2602,4.0,Nice product,AwesomeREAD MORE
2603,5.0,Worth every penny,WordlessREAD MORE
2604,4.0,Pretty good,Just Awesome 👍READ MORE
2605,4.0,Pretty good,Excellent phone. Beautiful design. One star deducted for delivery. Ekart delivery is pathetic.READ MORE
2606,5.0,Excellent,MatchlessREAD MORE
2607,5.0,Excellent,GoodREAD MORE
2608,5.0,Super!,"I m using first time iPhone, experience is goodREAD MORE"
2609,5.0,Excellent,NiceREAD MORE
2610,5.0,Terrific purchase,Nic productREAD MORE
2611,4.0,Nice product,GoodREAD MORE
2612,5.0,Super!,All is goodREAD MORE
2613,5.0,Perfect product!,Nice product 😍READ MORE
2614,5.0,Highly recommended,Very happyREAD MORE
2615,5.0,Highly recommended,I love itREAD MORE
2616,5.0,Super!,Awesome master pieceREAD MORE
2617,5.0,Must buy!,Nice productREAD MORE
2618,5.0,Perfect product!,Nice mobile 🍎👌🏻😍READ MORE
2619,5.0,Simply awesome,super Product I like itREAD MORE
2620,5.0,Terrific purchase,Very good mobileREAD MORE
2621,5.0,Terrific purchase,Best phone everREAD MORE
2622,5.0,Worth every penny,It's a monster device I really like it..... Good looks nice styles good perfomanceREAD MORE
2623,5.0,Classy product,"Nicely job Done , love you flipkartREAD MORE"
2624,5.0,Must buy!,"Purchased for my friend Swathu.. ,he is very happy,Thank you FlipkartREAD MORE"
2625,4.0,Delightful,Good product nd awesome feelREAD MORE
2626,5.0,Must buy!,AwesomeREAD MORE
2627,4.0,Very Good,GoodREAD MORE
2628,5.0,Super!,"One of the best iPhone series, I am glad that I brought iPhone 14 I am enjoying 😍🎉READ MORE"
2629,5.0,Great product,Best in marketREAD MORE
2630,4.0,Pretty good,Awesome Performance. Great Camera qualityREAD MORE
2631,5.0,Brilliant,Really love the Camera and Performance is top notch.READ MORE
2632,5.0,Highly recommended,Great productREAD MORE
2633,5.0,Excellent,Best camera phoneREAD MORE
2634,5.0,Fabulous!,"Nice phone,,READ MORE"
2635,5.0,Must buy!,GoodREAD MORE
2636,5.0,Must buy!,Very goodREAD MORE
2637,5.0,Best in the market!,Phone is very packed. Cameras and performance is awesome but battery should be more optimisedREAD MORE
2638,5.0,Great product,Must buy 🥳READ MORE
2639,5.0,Worth every penny,Good productREAD MORE
2640,5.0,Classy product,Very niceREAD MORE
2641,5.0,Highly recommended,such a good phoneREAD MORE
2642,4.0,Wonderful,Quiet good but battery was disappointingREAD MORE
2643,3.0,Decent product,OsmREAD MORE
2644,5.0,Fabulous!,Best picREAD MORE
2645,5.0,Classy product,BestREAD MORE
2646,5.0,Just wow!,Good 👍😊READ MORE
2647,5.0,Classy product,GreatREAD MORE
2648,5.0,Must buy!,BEST CAMERA MOBILEREAD MORE
2649,5.0,Wonderful,Good productREAD MORE
2650,5.0,Must buy!,GoodREAD MORE
2651,5.0,Fabulous!,Quality awesomeREAD MORE
2652,5.0,Wonderful,No words to write.  It's really awesome.READ MORE
2653,5.0,Super!,Really an overall great productREAD MORE
2654,5.0,Just wow!,🥰 lovelyREAD MORE
2655,4.0,Good quality product,Nice but very expensiveREAD MORE
2656,5.0,Wonderful,Enjoying the experienceREAD MORE
2657,5.0,Great product,product is very good alwausREAD MORE
2658,4.0,Perfect product!,Excellent work 👍READ MORE
2659,5.0,Worth every penny,GoodREAD MORE
2660,5.0,Terrific,NiceREAD MORE
2661,5.0,Great product,AwesomeREAD MORE
2662,5.0,Classy product,Great deal 👌READ MORE
2663,5.0,Highly recommended,Best phoneREAD MORE
2664,5.0,Terrific purchase,Actually got it for a good deal. Good Product tho.!!!READ MORE
2665,4.0,Good choice,Ya it was a nice productREAD MORE
2666,5.0,Simply awesome,Always King... Premium BrandREAD MORE
2667,5.0,Just wow!,"Battery 4.0Camera 4.8Performance 4.9Display 5Other 4.5Its speed and performance are very good, its camera, looks alsoREAD MORE"
2668,5.0,Mind-blowing purchase,Excellent ❤️❤️READ MORE
2669,5.0,Excellent,Great gadget to buy in BBD priceREAD MORE
2670,5.0,Just wow!,Awsome Design 👌READ MORE
2671,5.0,Mind-blowing purchase,Dream phone 🎉🎉🎉Crazy phone I love it 🎁🎁READ MORE
2672,5.0,Great product,Awesome Mobile And Good Offers I am Happy To switch with IOSREAD MORE
2673,5.0,Classy product,Good iPhone 14 happy productREAD MORE
2674,5.0,Best in the market!,Lovely and outstanding performance love this  product 💥💥READ MORE
2675,5.0,Worth every penny,NiceREAD MORE
2676,5.0,Just wow!,goodREAD MORE
2677,5.0,Highly recommended,Updated from android to IOS just amazingREAD MORE
2678,5.0,Brilliant,Superb ❤️READ MORE
2679,5.0,Fabulous!,GoodREAD MORE
2680,5.0,Wonderful,Phone is good but some bugs in the phone.Camera is good Performance is goodDesign is goodBattery performance is ok Purchased that phone in January  and battery perform good when you have low usage and in heavy usage battery draining fast.READ MORE
2681,5.0,Just wow!,I used iPhone 12 mini and now upgraded with iPhone 14. Camera quality is awesome.Full day battery backup.Super Retina display with high dynamic range is awesome.In terms of camera and battery life is big upgrade for me.READ MORE
2682,5.0,Worth every penny,Awesome.. packed well and safe delivery.READ MORE
2683,5.0,Best in the market!,"Absolutely Awesome, Switching to iPhone was not easy but once i started using this phone. I am loving it.READ MORE"
2684,5.0,Fabulous!,NiceREAD MORE
2685,5.0,Best in the market!,NiceREAD MORE
2686,5.0,Highly recommended,NiceREAD MORE
2687,5.0,Super!,NiceREAD MORE
2688,5.0,Great product,NiceREAD MORE
2689,5.0,Awesome,Best productREAD MORE
2690,5.0,Brilliant,NiceREAD MORE
2691,5.0,Super!,Its too wow product and too clear camera and processorREAD MORE
2692,5.0,Great product,Best of all productsREAD MORE
2693,5.0,Best in the market!,Picture says it allREAD MORE
2694,5.0,Highly recommended,Best product for now.READ MORE
2695,5.0,Terrific,Love itREAD MORE
2696,5.0,Brilliant,Just amazingREAD MORE
2697,5.0,Terrific,Very good phone with premium looking feel and mind blowing performance and features.READ MORE
2698,5.0,Best in the market!,"Reward myself, Best decision!READ MORE"
2699,5.0,Mind-blowing purchase,Finally I got itREAD MORE
2700,5.0,Awesome,Brand is brand ✌🏻READ MORE
2701,5.0,Fabulous!,Great phoneREAD MORE
2702,4.0,Worth the money,GOODREAD MORE
2703,5.0,Highly recommended,LovelyREAD MORE
2704,5.0,Brilliant,"Awesome! Awesome! Awesome! For people who compare this with Android devices, you guys should get an Apple, use it and come back! There's a reason this is premium!READ MORE"
2705,5.0,Mind-blowing purchase,GoodREAD MORE
2706,5.0,Must buy!,Camera Quality Is Awasome ❤️ Awasome Divice 😁READ MORE
2707,5.0,Classy product,nice and unique blue colorREAD MORE
2708,5.0,Just wow!,WonderfulREAD MORE
2709,5.0,Worth every penny,"Amazing Phone, amazing color.. just live itREAD MORE"
2710,5.0,Mind-blowing purchase,SuperREAD MORE
2711,5.0,Simply awesome,Nice phone.READ MORE
2712,5.0,Just wow!,Good phone .. you can buy this afterall it's a iPhoneREAD MORE
2713,5.0,Perfect product!,VeryREAD MORE
2714,5.0,Great product,Nice camera but battery drain fast specially on video recordingREAD MORE
2715,5.0,Worth every penny,This phone camera is amazingREAD MORE
2716,4.0,Wonderful,Am andorid user from last 10 years now change to iPhone. Camera is good to compare with android. I used before Oneplus 9R. I feel 9R is best except cameraREAD MORE
2717,5.0,Perfect product!,I am using since 1month and it’s amazingREAD MORE
2718,5.0,Mind-blowing purchase,SuperREAD MORE
2719,5.0,Great product,Intial impression is good I will update my experience laterREAD MORE
2720,4.0,Nice product,GoodREAD MORE
2721,5.0,Highly recommended,NiceREAD MORE
2722,5.0,Terrific purchase,Very good service by Flipkart. Phone is perfectly fineREAD MORE
2723,5.0,Perfect product!,I am best price buying this product. Best quality phone thanks FlipkartREAD MORE
2724,5.0,Terrific purchase,Awesome 👍👍👍READ MORE
2725,5.0,Terrific,WonderfulREAD MORE
2726,5.0,Simply awesome,Awesome 👌READ MORE
2727,5.0,Highly recommended,SuperbREAD MORE
2728,5.0,Just wow!,amazingREAD MORE
2729,5.0,Super!,Phone is good and came in good condition.Hope so it remains good. Will again review after 1-6 months of usage.Supportive delivery prtner.READ MORE
2730,5.0,Brilliant,perfectREAD MORE
2731,5.0,Best in the market!,Nice productREAD MORE
2732,5.0,Classy product,Very nice mobile and great dilevery by Flipkart no froud good packagingREAD MORE
2733,5.0,Terrific purchase,very nice productREAD MORE
2734,5.0,Highly recommended,Awesome 😎👍READ MORE
2735,5.0,Great product,Awesome productREAD MORE
2736,5.0,Excellent,It is very good phone!!!READ MORE
2737,5.0,Great product,Nice performance with world class quality. buy it in BBD sale.READ MORE
2738,4.0,Good quality product,A brand new phone received today. willl review after useREAD MORE
2739,5.0,Must buy!,Amazing ❤️READ MORE
2740,5.0,Super!,Thank you FlipkartREAD MORE
2741,5.0,Must buy!,Awesome mobileREAD MORE
2742,5.0,Perfect product!,good .14READ MORE
2743,5.0,Brilliant,Nice phone happy with performanceREAD MORE
2744,5.0,Best in the market!,Awesome 😎READ MORE
2745,5.0,Mind-blowing purchase,GoodREAD MORE
2746,4.0,Wonderful,Overall excellent productREAD MORE
2747,5.0,Must buy!,FantasticREAD MORE
2748,5.0,Mind-blowing purchase,Amazing device for daily life about camera about sound quality all are goodREAD MORE
2749,5.0,Highly recommended,NiceREAD MORE
2750,5.0,Excellent,MiraculousREAD MORE
2751,5.0,Terrific,Thank you Flipkart.READ MORE
2752,4.0,Delightful,Product is good but heating in starting iPhone onlyREAD MORE
2753,5.0,Wonderful,Nycc Product And My FavriteREAD MORE
2754,5.0,Awesome,Apple is appleREAD MORE
2755,5.0,Wonderful,Awesome 👍READ MORE
2756,5.0,Terrific,Just AwesomeREAD MORE
2757,5.0,Super!,AmazingREAD MORE
2758,5.0,Brilliant,iPhone 14 🙂😄READ MORE
2759,5.0,Must buy!,Really awesomeREAD MORE
2760,5.0,Perfect product!,Recived Awesome productREAD MORE
2761,5.0,Mind-blowing purchase,SUPERREAD MORE
2762,5.0,Just wow!,Worth itREAD MORE
2763,5.0,Simply awesome,GoodREAD MORE
2764,5.0,Highly recommended,GoodREAD MORE
2765,5.0,Wonderful,"Review after a week Overall a powerful package for photo, video and gaming. Only thing which could have been better is battery, though it works whole day with low usage , but extensive use it would not go beyond half day.Camera 4/5Pictures in full zoom- 3Sound quality- 5/5Display- 4.5/5Performance- 5READ MORE"
2766,4.0,Pretty good,Mast item goodREAD MORE
2767,5.0,Fabulous!,Nice products👍READ MORE
2768,5.0,Worth every penny,"Really happy with Flipkart service 😄 One day deliverywhat can I say about an iPhone, you know it.Thanks Flipkart!READ MORE"
2769,5.0,Highly recommended,"Camera 10/10Performance 10/10I Really Liked The Performance, Battery Backup Is Good According To Battery Size, I Don't Why People Mock IPhone It's Not That Bad I Mean You Will Get Used To It In Just A Week It's Something Unique Every Android User Should Try Once, I Am Satisfied With My IPhone 14, I Got My Phone Delivered On Same Day Thank You Flipkart For Safe Delivery! ❤️READ MORE"
2770,5.0,Awesome,Amazing....Thanku so much FlipkartREAD MORE
2771,5.0,Great product,Good one ❤️READ MORE
2772,5.0,Terrific,Wonderful DealREAD MORE
2773,5.0,Brilliant,Super 😍READ MORE
2774,5.0,Wonderful,Very nice productREAD MORE
2775,5.0,Great product,nice phoneREAD MORE
2776,4.0,Good choice,Very nice 👍👍👍👍👍 hiREAD MORE
2777,4.0,Worth the money,Beautiful experienceREAD MORE
2778,5.0,Classy product,READ MORE
2779,4.0,Fabulous!,Such a excellent device Superb….👍🏻👍🏻👍🏻👌READ MORE
